,categoryName,parentCategoryId,categoryId,categoryUrl,foodImageUrl,recipeDescription,recipePublishday,shop,pickup,recipeId,nickname,smallImageUrl,recipeMaterial,recipeIndication,recipeCost,rank,recipeUrl,mediumImageUrl,recipeTitle
896,水炊き,23,400,https://recipe.rakuten.co.jp/category/23-400/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3e2f130e960e541562a003fecad9155c71031a38.52.2.3.2.jpg,大阪のおでんは、なんと言っても「だし」が大事！牛すじと蛸の足の旨みと、鶏がらスープの素も入った甘辛いだしが、なんとも言えない美味しさです！,2012/11/04 15:32:41,0,1,1700006377,mahhoho,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3e2f130e960e541562a003fecad9155c71031a38.52.2.3.2.jpg?thum=55,"['［だし]水', '昆布', 'かつおぶし', '薄口醤油', '濃口醤油', '日本酒', 'みりん', '鶏がらスープの素', '砂糖', '塩', '［具材]牛すじ', '蛸の足', '大根', 'ちくわ', '厚揚げ', 'がんもどき', 'こんにゃく', 'たまご', 'ごぼう天', '［薬味]練からし']",1時間以上,"2,000円前後",1,https://recipe.rakuten.co.jp/recipe/1700006377/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3e2f130e960e541562a003fecad9155c71031a38.52.2.3.2.jpg?thum=54,関西だしと牛すじの大阪おでん（ご当地おでん）
897,水炊き,23,400,https://recipe.rakuten.co.jp/category/23-400/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8e0ae99e0d3a7f3260b5a5c9949587a0abeed89c.78.2.3.2.jpg,簡単、あったまるぅ～☆,2017/09/07 23:54:50,0,0,1470012871,ピッ君0129,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8e0ae99e0d3a7f3260b5a5c9949587a0abeed89c.78.2.3.2.jpg?thum=55,"['白菜', 'えのき', 'しめじ', '木綿豆腐', 'にんじん', '豚肉(しゃぶしゃぶ用)', '昆布', '水', 'ポン酢']",約1時間,指定なし,2,https://recipe.rakuten.co.jp/recipe/1470012871/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8e0ae99e0d3a7f3260b5a5c9949587a0abeed89c.78.2.3.2.jpg?thum=54,★ポン酢で食べる♪あっさり水炊き鍋★
898,水炊き,23,400,https://recipe.rakuten.co.jp/category/23-400/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/08b24bf5e4b4357bb332e495dc18b60e440aa243.16.2.3.2.jpg,しっかり塩味♪鶏肉って揚げたり味付けなくてもこれで十分おいしいなぁ♪と感じるお鍋です。,2011/02/12 11:12:31,0,0,1800000805,かぼゆず,https://image.space.rakuten.co.jp/d/strg/ctrl/3/08b24bf5e4b4357bb332e495dc18b60e440aa243.16.2.3.2.jpg?thum=55,"['白菜', 'えのき・しめじ・えりんぎ', 'もやし', '餅', '絹ごし豆腐', '鶏肉', '水', '昆布', '鶏がらスープの素', '塩', '酒・みりん']",指定なし,300円前後,3,https://recipe.rakuten.co.jp/recipe/1800000805/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/08b24bf5e4b4357bb332e495dc18b60e440aa243.16.2.3.2.jpg?thum=54,しっかり塩味！ダシが美味しい鶏鍋
899,水炊き,23,400,https://recipe.rakuten.co.jp/category/23-400/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5d30bab63c57fb86267cb6d762216eb85be70099.08.2.3.2.jpg,脂がのっている豚バラ肉で、水菜やえのき茸を巻いてお召し上がり下さい。シャキシャキの水菜が、美味しいですよ♪ポン酢で食べるので、豚バラ肉がアッサリ食べられます。,2012/11/23 10:34:49,0,0,1070014132,まめもにお,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5d30bab63c57fb86267cb6d762216eb85be70099.08.2.3.2.jpg?thum=55,"['豚バラ肉', '水菜', '白菜', '豆腐', 'えのき茸', '●水', '●だし昆布', '☆ポン酢']",約15分,"1,000円前後",4,https://recipe.rakuten.co.jp/recipe/1070014132/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5d30bab63c57fb86267cb6d762216eb85be70099.08.2.3.2.jpg?thum=54,ポン酢でアッサリ♪豚バラと水菜の☆水炊き鍋
900,湯豆腐,23,396,https://recipe.rakuten.co.jp/category/23-396/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4d2f7b2ed0d3f65e23c561249ffdbba2ac378fb1.07.2.3.2.jpg,このたれは、湯豆腐の出汁で薄めながら食べるので、味は濃いめです,2019/06/12 10:12:51,0,0,1010025657,きばな,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4d2f7b2ed0d3f65e23c561249ffdbba2ac378fb1.07.2.3.2.jpg?thum=55,"['長葱', '＊酒', '＊みりん', '＊醤油', '＊かつおぶし（粉）', '生姜']",約15分,指定なし,1,https://recipe.rakuten.co.jp/recipe/1010025657/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4d2f7b2ed0d3f65e23c561249ffdbba2ac378fb1.07.2.3.2.jpg?thum=54,湯豆腐のたれ＊ねぎ醤油
901,湯豆腐,23,396,https://recipe.rakuten.co.jp/category/23-396/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/26d2711502b1b8bb9850cbed35568b1fb6d367cf.91.2.3.2.jpg,冬にはやっぱり♪,2016/12/21 22:21:16,0,0,1190014049,みゅうしろ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/26d2711502b1b8bb9850cbed35568b1fb6d367cf.91.2.3.2.jpg?thum=55,"['絹ごし豆腐', 'だしの素', '醤油', '鰹節']",5分以内,100円以下,2,https://recipe.rakuten.co.jp/recipe/1190014049/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/26d2711502b1b8bb9850cbed35568b1fb6d367cf.91.2.3.2.jpg?thum=54,簡単☆湯豆腐
902,湯豆腐,23,396,https://recipe.rakuten.co.jp/category/23-396/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8520e4ff9fd3ab13fc06005153cd1b79f7e46315.28.2.3.2.jpg,"‘安いお豆腐が美味しくなる方法’なるものを聞いてから実践しています。難しい事は、わかりませんが、浸透圧の関係の様。
我が家流アレンジもプラスで・・。",2011/10/28 20:23:53,0,0,1110002038,mama^^papa,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8520e4ff9fd3ab13fc06005153cd1b79f7e46315.28.2.3.2.jpg?thum=55,"['豆腐（高級品以外）', '美味しい水', 'だし用昆布', 'かつお節', '醤油', '＊お鍋の具（お好みで）', '例：白菜・長ネギ・椎茸・大根・人参など', '＊ポン酢・だし醤油など（お好みで）']",1時間以上,指定なし,3,https://recipe.rakuten.co.jp/recipe/1110002038/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8520e4ff9fd3ab13fc06005153cd1b79f7e46315.28.2.3.2.jpg?thum=54,安いお豆腐がランクアップ↑～湯豆腐鍋～
903,湯豆腐,23,396,https://recipe.rakuten.co.jp/category/23-396/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ec0361c1669bb2fce89d7f7601d90631f544b531.11.2.3.2.jpg,"ちょっとひと手前加えるだけで、絶品湯豆腐の出来上がり！
豆腐の味を楽しむために、他の食材は入れません。",2013/01/08 18:40:48,0,0,1560005320,ゆず茶55,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ec0361c1669bb2fce89d7f7601d90631f544b531.11.2.3.2.jpg?thum=55,"['木綿豆腐', '昆布', '塩', '水']",指定なし,指定なし,4,https://recipe.rakuten.co.jp/recipe/1560005320/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ec0361c1669bb2fce89d7f7601d90631f544b531.11.2.3.2.jpg?thum=54,簡単なのに絶品！とろ〜り湯豆腐
904,きりたんぽ鍋,23,405,https://recipe.rakuten.co.jp/category/23-405/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/481263df6d60c8602ee666579e9eec3eabe7bc6a.86.2.3.2.jpg,【秋田】 鶏肉のだしを含んだ＼（＾▽＾）／もっち！もち！のきりたんぽがいい感じ。自宅でも簡単にきりたんぽ鍋が楽しめます。,2014/01/06 06:26:27,0,0,1210005650,栗皮茶,https://image.space.rakuten.co.jp/d/strg/ctrl/3/481263df6d60c8602ee666579e9eec3eabe7bc6a.86.2.3.2.jpg?thum=55,"['鶏肉（モモ肉）', 'こんにゃく', 'ごぼう', '舞茸', '白ねぎ', 'せり', 'きりたんぽ', 'レシピID:', '1210005617参考に', '～きりたんぽのスープ～', '★酒', '★醤油', '★みりん', '★鶏ガラスープの素', '★水']",約30分,"1,000円前後",1,https://recipe.rakuten.co.jp/recipe/1210005650/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/481263df6d60c8602ee666579e9eec3eabe7bc6a.86.2.3.2.jpg?thum=54,手軽で簡単☆きりたんぽ鍋
905,きりたんぽ鍋,23,405,https://recipe.rakuten.co.jp/category/23-405/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/0aaf108ee4d12e2ba44188d14f5c78b107eda3cc.12.2.3.2.jpg,"もちもちのきりたんぽに美味しいつゆが染みて美味♡
寒い夜には秋田名物きりたんぽ鍋で温まりましょ(*´꒳`*)",2017/12/15 16:08:51,0,0,1510019743,みさきらりんず,https://image.space.rakuten.co.jp/d/strg/ctrl/3/0aaf108ee4d12e2ba44188d14f5c78b107eda3cc.12.2.3.2.jpg?thum=55,"['きりたんぽ', '白菜', '長ネギ', '椎茸', 'えのき茸', '鶏肉(もも・むね)', 'せり', '◎水', '◎鶏がらスープの素', '◎和風だしの素', '◎醤油', '◎酒', '◎みりん']",約15分,指定なし,2,https://recipe.rakuten.co.jp/recipe/1510019743/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/0aaf108ee4d12e2ba44188d14f5c78b107eda3cc.12.2.3.2.jpg?thum=54,秋田名物★きりたんぽ鍋
906,きりたんぽ鍋,23,405,https://recipe.rakuten.co.jp/category/23-405/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/aa7dbfa67a78dd21b459e75b3e82f389495de28c.81.2.3.2.jpg,きりたんぽ鍋はスープが味の決め手になりますが面倒な人は鶏がらスープの素を使ってもいいと思います。入れる具はお好みでどうぞ。,2012/03/11 19:24:01,0,0,1270002882,麻呂0461,https://image.space.rakuten.co.jp/d/strg/ctrl/3/aa7dbfa67a78dd21b459e75b3e82f389495de28c.81.2.3.2.jpg?thum=55,"['(鶏がらスープ)', '鶏がら', '水', '(鍋材用)', '鶏がらスープ', '醤油', 'みりん', '酒', '鳥もも肉', 'せり', '白菜', '葱', 'ごぼう', 'えのきだけ', '白滝', 'きりたんぽ']",1時間以上,"1,000円前後",3,https://recipe.rakuten.co.jp/recipe/1270002882/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/aa7dbfa67a78dd21b459e75b3e82f389495de28c.81.2.3.2.jpg?thum=54,秋田名物！きりたんぽ鍋
907,きりたんぽ鍋,23,405,https://recipe.rakuten.co.jp/category/23-405/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/1a41e376eedd786e192e8b6dcd20492d4f563d93.91.2.3.2.jpg,冬になると食べたくなります♬,2015/10/10 21:43:01,0,0,1190010896,みゅうしろ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/1a41e376eedd786e192e8b6dcd20492d4f563d93.91.2.3.2.jpg?thum=55,"['きりたんぽ', '白菜', '麺つゆ', '醤油', 'しめじ', '人参', 'だしの素']",約10分,100円以下,4,https://recipe.rakuten.co.jp/recipe/1190010896/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/1a41e376eedd786e192e8b6dcd20492d4f563d93.91.2.3.2.jpg?thum=54,肉なしでも！簡単☆白菜と人参としめじのきりたんぽ鍋
908,雪見鍋（みぞれ鍋）,23,407,https://recipe.rakuten.co.jp/category/23-407/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ebb25478bd8d657d92e19641398ab772c8a3838f.54.2.3.2.jpg,"生姜が効いたスープで身体もポカポカ！
野菜たっぷりのさっぱりとしたみぞれ鍋です。",2015/11/21 19:36:02,0,1,1820015023,みーちゃん6914,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ebb25478bd8d657d92e19641398ab772c8a3838f.54.2.3.2.jpg?thum=55,"['肉だんご(市販品)', 'キャベツ', '白ネギ', 'しめじ', 'えのき', '水菜', '大根', '生姜', '☆水', '☆和風だし', '☆醤油', '☆みりん']",約30分,500円前後,1,https://recipe.rakuten.co.jp/recipe/1820015023/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ebb25478bd8d657d92e19641398ab772c8a3838f.54.2.3.2.jpg?thum=54,ポカポカ温まる！野菜たっぷりみぞれ鍋
909,雪見鍋（みぞれ鍋）,23,407,https://recipe.rakuten.co.jp/category/23-407/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5cab2f60eff03c6b080cd7bc7f5c0e225751e087.13.2.3.2.jpg,主な材料は２つだけ。簡単につくれます,2014/01/12 21:31:24,0,0,1160011423,ヒッキーノンキ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5cab2f60eff03c6b080cd7bc7f5c0e225751e087.13.2.3.2.jpg?thum=55,"['大根（埼玉県産）', '豚肉(バラ肉、薄切り肉、小間切れどれか）', '水', 'ほんだし']",約30分,300円前後,2,https://recipe.rakuten.co.jp/recipe/1160011423/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5cab2f60eff03c6b080cd7bc7f5c0e225751e087.13.2.3.2.jpg?thum=54,大根と豚肉で！みぞれ鍋
910,雪見鍋（みぞれ鍋）,23,407,https://recipe.rakuten.co.jp/category/23-407/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/201072c50c91e8c888b5b4c947158e5cb52efe9a.12.2.3.2.jpg,大根おろしがたっぷり入ってるから脂っこくなくていくらでも食べれます(*^▽^*),2015/04/01 00:41:58,0,0,1350011571,かふぇもか0301,https://image.space.rakuten.co.jp/d/strg/ctrl/3/201072c50c91e8c888b5b4c947158e5cb52efe9a.12.2.3.2.jpg?thum=55,"['しゃぶしゃぶ用の豚バラ', '白菜', '大根', 'サラダほうれん草', '水', '★カツオだし顆粒', '★昆布だし顆粒', '★みりん', '★酒', '★醤油']",約15分,500円前後,3,https://recipe.rakuten.co.jp/recipe/1350011571/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/201072c50c91e8c888b5b4c947158e5cb52efe9a.12.2.3.2.jpg?thum=54,ご飯がすすむ★豚バラ白菜のみぞれ鍋
911,雪見鍋（みぞれ鍋）,23,407,https://recipe.rakuten.co.jp/category/23-407/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/df98d4d109d99201c2dce556a915eb119126aa0d.86.2.3.2.jpg,【みぞれ鍋】鶏肉の旨みたっぷりの＼（＾▽＾）／お出汁で作るみぞれ鍋！消化のいい大根おろしをたっぷり絡めて頂きましょう。ダイエット中でも罪悪感なしのヘルシーお鍋！,2015/01/03 18:54:49,0,0,1210006852,栗皮茶,https://image.space.rakuten.co.jp/d/strg/ctrl/3/df98d4d109d99201c2dce556a915eb119126aa0d.86.2.3.2.jpg?thum=55,"['鶏もも肉', '大根おろし', '白菜', '春菊', '白ねぎ', '★しめじ', '★えのき', '★舞茸', '大根', '人参', 'マロニー', '油揚げ', 'しゃぶしゃぶもち(超うす切り)', '～スープ～', '▲水', '▲白だし', '▲酒', '▲みりん', '▲鶏がらスープの素']",約30分,500円前後,4,https://recipe.rakuten.co.jp/recipe/1210006852/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/df98d4d109d99201c2dce556a915eb119126aa0d.86.2.3.2.jpg?thum=54,【基本】ヘルシーな☆みぞれ鍋
912,火鍋,23,412,https://recipe.rakuten.co.jp/category/23-412/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ecffc27e576b9912c095b062b54ffbead1cd858e.86.2.3.2.jpg,"残ったお鍋のスープを捨てるのはもったいない！そこで無駄なく「少ないスープで作る」火鍋を考えました。
香味野菜と香辛料を炒めて作るスープは絶品です。",2017/11/19 21:40:02,0,1,1220017558,Seika A,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ecffc27e576b9912c095b062b54ffbead1cd858e.86.2.3.2.jpg?thum=55,"['●ごま油', '●豆板醤', '●山椒\u3000※あれば花椒', '●生姜のみじん切り', '●にんにくのみじんぎり', '〇水', '〇酒', '〇鶏がらスープの素※中華だし、コンソメ可', '〇オイスターソース', '〇味噌', '〇八角', '〇シナモンパウダー', '〇五香粉（ウーシャンフェン）', '〇薄切りにした生姜', '〇唐辛子', '人参', '椎茸', 'しめじ', '青梗菜', '白菜', '木綿豆腐', '牡蠣', '▲味噌・鶏がらスープの素', '薄切りラム肉', '（飾り）糸唐辛子']",約30分,"1,000円前後",1,https://recipe.rakuten.co.jp/recipe/1220017558/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/ecffc27e576b9912c095b062b54ffbead1cd858e.86.2.3.2.jpg?thum=54,冬のポカポカ薬膳鍋♪フライパンや浅鍋で作る火鍋
913,火鍋,23,412,https://recipe.rakuten.co.jp/category/23-412/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/066ecc69de1d56c36262440cfdda9250c04f0d59.22.2.3.2.jpg,"辛いだけの火鍋ではありません。
ごまの風味で、旨みたっぷりの火鍋出汁に仕上げました。
もう市販品は必要無し！です。",2017/08/29 09:15:33,0,0,1150012690,きよみんーむぅ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/066ecc69de1d56c36262440cfdda9250c04f0d59.22.2.3.2.jpg?thum=55,"['水', '◎中華スープの素(創味シャンタン)', '◎白練りごま', '◎醤油', '◎ラー油', '◎砂糖', '◎クミンパウダー', '◎豆板醤', 'にんにく', '生姜', '鷹の爪', 'ごま油', '花椒', 'クコの実']",5分以内,100円以下,2,https://recipe.rakuten.co.jp/recipe/1150012690/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/066ecc69de1d56c36262440cfdda9250c04f0d59.22.2.3.2.jpg?thum=54,ピリッと辛い、旨みたっぷりごま香る火鍋。
914,火鍋,23,412,https://recipe.rakuten.co.jp/category/23-412/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/498161b35f6b1832f3868eeb1a957eb59cd9e52c.35.2.3.2.jpg,材料さえ揃えば、簡単におうちで薬膳火鍋ができちゃいます^^,2017/10/01 08:05:07,0,0,1090035391,くろねこ♪かふぇ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/498161b35f6b1832f3868eeb1a957eb59cd9e52c.35.2.3.2.jpg?thum=55,"['＜＜だし＞＞', '水', 'ごま油', 'にんにくみじん切り', 'にんにく（丸ごと）', 'しょうがみじん切り', 'しょうがスライス', 'クコの実', '八角', '花椒', '五香粉', '鷹の爪', 'ウェイパー', '塩', '長ネギ', '豆板醤', '＜＜具材＞＞', '青梗菜', 'しめじ', 'パクチー', '大根', 'えのき', 'もやし', '豆腐', '豚肉', '中華麺', '★しょうゆ・ナンプラー']",約15分,指定なし,3,https://recipe.rakuten.co.jp/recipe/1090035391/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/498161b35f6b1832f3868eeb1a957eb59cd9e52c.35.2.3.2.jpg?thum=54,体ポカポカ♪薬膳火鍋
915,火鍋,23,412,https://recipe.rakuten.co.jp/category/23-412/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a532cef3c2a2ae5c0a3911d9786d2309a946c289.28.2.3.2.jpg,集まったときに楽しめます♪,2017/08/29 07:33:23,0,0,1000010925,パキラチャンヌ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a532cef3c2a2ae5c0a3911d9786d2309a946c289.28.2.3.2.jpg?thum=55,"['火鍋の素', '豚しゃぶ用肉', '鶏肉せせり', 'キャベツ', 'えのき茸', 'もやし', 'ししとう', 'ニラ', 'しいたけ', '白ネギ', '豆腐']",約15分,"5,000円前後",4,https://recipe.rakuten.co.jp/recipe/1000010925/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a532cef3c2a2ae5c0a3911d9786d2309a946c289.28.2.3.2.jpg?thum=54,火鍋の素で火鍋鍋♪
916,韓国鍋・キムチチゲ鍋,23,406,https://recipe.rakuten.co.jp/category/23-406/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/1756d1d5256fcc5d60c6a1837ad87ea738ab6e82.05.2.3.2.jpg,"調味料の比率はお好みで♪
辛いのが好きな人は粉唐辛子を増やしても（*^_^*）",2011/12/08 19:54:18,0,0,1920003016,Nao’s,https://image.space.rakuten.co.jp/d/strg/ctrl/3/1756d1d5256fcc5d60c6a1837ad87ea738ab6e82.05.2.3.2.jpg?thum=55,"['白菜', '白ネギ', '大根', 'えのき', 'にら', '豆腐', '油揚げ', '豚肉', '★水', '★ウェイパー', '★コチュジャン', '★みそ', '★酒', '★唐辛子（鷹の爪）', '★砂糖', 'ニンニク', 'しょうが', 'ごま油', 'キムチ']",約30分,500円前後,1,https://recipe.rakuten.co.jp/recipe/1920003016/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/1756d1d5256fcc5d60c6a1837ad87ea738ab6e82.05.2.3.2.jpg?thum=54,お家で簡単♪チゲ鍋♪キムチ鍋
917,韓国鍋・キムチチゲ鍋,23,406,https://recipe.rakuten.co.jp/category/23-406/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e529e468027447b3092592ca35f67836edd81d91.22.2.3.2.jpg,"寒い時期にぴったり♡
簡単でボリュームのある定番のお鍋です。
夏でも汗をかいてデトックス！！",2017/01/23 21:12:08,0,1,1150011721,きよみんーむぅ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e529e468027447b3092592ca35f67836edd81d91.22.2.3.2.jpg?thum=55,"['木綿豆腐', '白菜キムチ', '豚薄切り肉', 'ニラ', '卵', '◎水', '◎鶏ガラスープの素', '◎砂糖', '◎コチュジャン', 'ごま油']",約15分,100円以下,2,https://recipe.rakuten.co.jp/recipe/1150011721/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e529e468027447b3092592ca35f67836edd81d91.22.2.3.2.jpg?thum=54,体ぽかぽか！スンドゥブ鍋
